w_geocode,h_geocode,count
39049007830,39049000820,3
39041012400,39049007820,20
39049005100,39049980000,1
39049005410,39049005820,1
39097040500,39049008210,1
39049008360,39049008312,16
39049004620,39049007047,2
39049007710,39049009312,2
39049009495,39049007424,25
39049007820,39049009220,1
39049006430,39049001000,13
39049005900,39049008242,1
39049010602,39049004810,1
39049006932,39049007112,4
39049009390,39049008110,3
39049007922,39049005200,1
39049006310,39049000600,1
39049007394,39049009000,1
39049007830,39049007721,2
39049005620,39049007531,1
39049009420,39049005300,1
39049007820,39049000810,12
39049006353,39049007511,2
39049003800,39049000320,1
39049000720,39049008241,2
39049007047,39049006924,6
39049005200,39049002520,26
39049007115,39049004500,1
39049010100,39049007811,32
39049008120,39049006430,1
39049007941,39049005300,7
39159050601,39049000720,5
39049009590,39049008110,11
39049009337,39049000720,2
39049007820,39049006600,13
39049007710,39049001600,2
39049001500,39049007043,3
39049001122,39049005100,6
39049005420,39049009373,2
39049006410,39049008822,2
39049007931,39049010601,12
39049007550,39049002520,20
39049001902,39049007922,3
39049007112,39049008500,2
39049009325,39049009340,15
39049008110,39041012400,2
39159050601,39049009322,1
39049006600,39041011423,3
39049008241,39049006387,7
39049009361,39097040400,4
39049001901,39049006944,11
39049009000,39049000810,3
39049008242,39049005820,2
39097040500,39097040102,11
39049009250,39049008822,5
39049009322,39049005610,1
39049001122,39049009334,2
39049002600,39049007941,3
39049006945,39041011760,1
39049007120,39041011760,8
39049006387,39049000500,3
39049008312,39049006722,1
39049008241,39049008500,12
39049009361,39049003700,7
39049007931,39049009361,7
39049004700,39049006396,1
39049006932,39049007740,1
39049006933,39049009372,2
39049006950,39049008120,1
39041011561,39049006821,9
39049007811,39049006323,6
39049009495,39049006330,12
39049000320,39049006933,2
39041012400,39049000120,62
39159050601,39041011520,3
39049007048,39049008821,4
39049007520,39049007043,1
39049009900,39049009000,4
39049006933,39049002510,1
39049002800,39049007114,1
39049006921,39049002760,5
39049003200,39049008350,9
39049001121,39049008110,35
39049007922,39049000710,13
39049007721,39049006321,3
39049001600,39049002200,1
39049006931,39049001901,7
39049000500,39049009381,1
39049007112,39049009372,8
39049001810,39049000500,3
39049009361,39041011520,9
39049002800,39049005700,3
39049006391,39049009390,4
39049002300,39049008242,15
39049009312,39049009321,2
39049007205,39049007113,17
39049007922,39049007043,22
39049007550,39049006000,8
39049008812,39049008825,37
39049006931,39049010100,4
39041011520,39049004500,6
39049008500,39049009337,16
39049009000,39159050601,2
39049006944,39049008242,1
39049008720,39049006923,8
39049001902,39049002900,4
39049005610,39049008380,4
39049000110,39049006384,2
39049008120,39049006943,5
39049004700,39049004700,3
39049009900,39049007511,8
39049007922,39049009495,10
39049007550,39049009220,5
39049006391,39049007721,1
39049009334,39049006821,1
39049000120,39049009321,6
39049008340,39049009325,7
39049006100,39049009311,1
39049002200,39049007820,5
39049007113,39049007047,2
39097040400,39097040101,15
39049008164,39049006821,1
39049000220,39049006944,3
39049007531,39049007044,1
39049002780,39049009420,12
39049006945,39049007941,1
39049001810,39049009410,1
39041011760,39049006944,1
39049007550,39049008230,2
39049007115,39049006933,16
39049007830,39049010601,9
39049001200,39049005300,1
39049006321,39049009325,6
39049006822,39049009332,1
39049009420,39049008360,3
39049006822,39049004500,1
39049004610,39049007044,2
39049006000,39049008360,1
39049006500,39049007922,2
39049007044,39049005200,1
39049004500,39049007114,2
39049005200,39049007722,8
39049007114,39049001700,11
39049009340,39049006821,3
39049006396,39049006722,11
39159050601,39049010000,6
39049005810,39049006944,2
39049006310,39049003700,1
39049005410,39049009520,2
39049007722,39049007115,3
39049002300,39049008360,10
39049006943,39049002600,2
39041011520,39049008340,5
39129021401,39049008900,1
39049006430,39049007512,6
39049006821,39049009334,1
39049008230,39049000420,2
39049006000,39049008710,3
39049005200,39049007922,18
39049002300,39049010602,4
39049008120,39049008242,4
39049003700,39049002520,12
39049006391,39049008822,1
39049007941,39049009334,8
39049002800,39049007811,1
39049001121,39049002200,121
39049009230,39049000410,4
39049006330,39049008813,2
39049007811,39097041100,1
39049007115,39049007112,20
39049007941,39049007112,9
39041011421,39049008230,3
39049008321,39049008500,1
39049009312,39049008811,1
39049008822,39049001810,3
39049006391,39049003700,2
39049008210,39049009337,23
39049004200,39049003600,2
39049007533,39049002780,1
39049007047,39049006395,1
39049006396,39049003700,2
39049005100,39045032701,2
39049006810,39041011423,1
39049003200,39049006387,12
39049000720,39049000720,5
39049000420,39049000120,10
39049002600,39049000820,8
39049006330,39049008132,5
39049009220,39049010000,1
39049000220,39049010602,2
39049002520,39049007740,1
39049007120,39049009361,1
39049009590,39049007812,6
39049005810,39049000120,1
39049007721,39049003200,2
39049007048,39049008730,1
39159050601,39049008311,10
39049007047,39159050601,7
39049001901,39049002730,6
39049007721,39049006100,1
39049004620,39049007532,1
39041011561,39049003200,3
39045033000,39049007044,2
39049009230,39049008360,4
39049007811,39049007534,3
39049008132,39049006391,1
39049006810,39049006351,8
39049005300,39049006810,34
39049003600,39049004500,7
39049006430,39049000730,3
39049007199,39049006933,11
39049001000,39049006384,2
39049006933,39049009250,2
39049007533,39049007115,1
39049001200,39049007113,1
39049008720,39049008242,2
39049006932,39049005810,1
39097040101,39049008132,2
39041012400,39049009230,34
39049007922,39049001902,19
39049007424,39049008825,4
39049006921,39049000810,12
39041011520,39041011421,18
39049009390,39041011760,2
39049010300,39049007047,3
39049004200,39049002000,3
39049008210,39049009326,13
39049007941,39049007520,2
39045032701,39041011561,2
39049006933,39049010000,4
39049007112,39049000410,3
39049006321,39049000220,5
39049007710,39049007041,2
39049009337,39049007531,1
39049006945,39049004810,1
39049006821,39049007941,5
39049008210,39049009311,10
39049000220,39049002760,1
39049005610,39049006950,3
39049007113,39049010601,5
39049008132,39049000920,1
39049008821,39049000600,4
39049006386,39159050601,68
39049005810,39049000730,4
39049008340,39049008330,11
39049007550,39049005700,19
39049009590,39049010601,17
39049009322,39049008813,1
39049008720,39049002800,2
39049006395,39049007812,6
39049008710,39049006330,2
39049002770,39049009350,2
39041011561,39049007520,2
39049007830,39049006000,1
39049006330,39049006822,4
39049006351,39049006932,7
39049009250,39049008241,1
39049008821,39049007112,3
39049007550,39049006821,6
39049010700,39049005810,2
39049007922,39049006100,6
39049004820,39049006932,1
39041011423,39049006821,8
39049008720,39049005610,1
39159050601,39049008322,12
39049006600,39049006932,4
39041011540,39049009325,1
39049008500,39049008821,9
39049002900,39049004700,1
39049006500,39049005300,2
39049008811,39049002800,1
39049006923,39049002780,3
39049009752,39049008821,2
39049008210,39049008322,56
39049002300,39049009381,3
39049001110,39049005420,1
39049000420,39049000500,6
39049008120,39049007730,2
39049007820,39049007533,6
39049006391,39049000120,4
39041011421,39049009340,1
39049006321,39049002800,3
39049008720,39049009410,4
39049009520,39049007533,1
39049008710,39045032701,3
39049006931,39049008322,12
39049009752,39049009495,5
39049006430,39049006945,10
39049008110,39049009350,2
39049000120,39049008164,7
39049005620,39045033000,3
39049007044,39049008312,1
39049007114,39049007512,27
39049008822,39049007115,2
39049000910,39049006353,1
39049009590,39049006950,3
39049008132,39049007113,1
39049001902,39049009332,7
39049005420,39049004820,1
39049000120,39049004610,9
39049009230,39049006391,4
39049003200,39049000710,4
39049005300,39049007740,3
39049005200,39049000410,11
39049002770,39049009373,1
39049000320,39049006822,1
39049006000,39049008321,1
39049006353,39049009334,1
39049001110,39049008813,1
39049006410,39049003700,1
39049009220,39049006943,5
39049004200,39049009000,3
39049002510,39049009325,1
39049008321,39049006351,3
39049002780,39049006821,4
39049007115,39049007199,20
39049004820,39049006000,1
39049006600,39041012400,3
39049007820,39049007941,4
39049006923,39049005700,4
39049008110,39049006722,3
39049007922,39049004700,14
39049006386,39049005100,4
39049008330,39049005610,1
39049008340,39049008321,12
39049008110,39049009334,4
39049006384,39049008813,2
39049003600,39049007830,3
39049007550,39049000910,14
39049001901,39049007512,25
39049004900,39049009752,1
39049001200,39049006932,1
39049006821,39049008311,3
39049001901,39049001902,24
39049004820,39049009390,1
39049002520,39049006323,3
39049007199,39049009381,3
39049000910,39049006600,1
39045033000,39049000220,1
39097040500,39097040400,82
39049007721,39097041100,4
39041011423,39049006372,10
39049009350,39049005500,9
39049007112,39049005900,5
39049007115,39049009340,4
39049008400,39049002600,4
39049007532,39049009373,2
39049002510,39049007931,3
39049002600,39049000120,3
39049007424,39049006391,2
39097040400,39049010601,7
39049007112,39049009311,5
39049002300,39041011423,4
39049005420,39049007820,1
39049003700,39049006500,1
39049007721,39049008350,4
39049008821,39049007830,3
39049007113,39049008900,4
39049008242,39049008110,6
39049006100,39049007424,1
39049006000,39049009230,2
39049002300,39049009373,9
39049007922,39049006921,11
39049001121,39049000720,6
39049008900,39049000330,1
39049007550,39049002900,4
39049006100,39049009220,4
39049007812,39049007394,14
39049001810,39049006353,1
39049006321,39049007740,1
39049007511,39045033000,3
39049000720,39049006352,1
39049003700,39049008720,3
39049006921,39049008322,7
39049004620,39049000110,2
39041011561,39049007550,1
39049007512,39049005820,1
39049005300,39049008900,47
39049006722,39049010601,11
39049010100,39049006394,35
39049010100,39049006943,90
39049008241,39049007120,8
39049007710,39049007532,3
39049008822,39049007511,3
39049003200,39049009350,4
39049007112,39049008812,3
39049007115,39049006353,4
39049010602,39049004900,4
39049006386,39049005500,11
39049005810,39049007830,2
39049005300,39049001500,3
39041011561,39049007512,2
39049008821,39049000420,1
39049006396,39049000500,3
39049002200,39049007730,1
39049007811,39049005100,1
39049007820,39049000910,9
39049006391,39049006391,79
39041012400,39049002900,23
39049000220,39049000210,7
39049006391,39159050601,2
39159050601,39049009000,1
39049009220,39049002510,1
39049006391,39049006393,10
39049007550,39049001110,2
39041011561,39049002730,2
39049008822,39049000330,3
39049008242,39049001000,1
39159050601,39049006945,11
39049010300,39049007922,2
39159050601,39049008242,10
39049005700,39049000420,9
39049008400,39049006351,19
39049001110,39041011561,1
39049007112,39041012400,2
39049001902,39041011423,5
39049001121,39049009326,4
39049006600,39049000600,3
39049008400,39049001110,7
39049009361,39049006100,4
39049008350,39049007048,2
39049008241,39049002510,3
39049007534,39049000110,2
39049001902,39049007114,6
39049002600,39049007044,2
39049007041,39049006932,13
39049009321,39049008400,2
39049001400,39049005200,1
39049007721,39049000920,2
39097040400,39049000910,2
39049009590,39049002520,17
39049007205,39049008900,5
39049006321,39049008350,2
39049001400,39049006943,5
39049000110,39049008350,3
39049008821,39049005200,7
39041011520,39049000110,7
39049005410,39049008720,1
39049009361,39049007511,1
39041011540,39049006391,7
39049007427,39049009322,20
39097040400,39049006923,2
39049005410,39049009326,1
39049007511,39049006396,2
39049000120,39049003600,1
39049000420,39049007532,4
39049007427,39049002520,8
39049003700,39049008822,2
39049006822,39049005300,1
39049008500,39049008241,14
39049006387,39049002520,1
39049000410,39049008312,1
39049006351,39049009220,6
39049007043,39049006921,15
39097040400,39049004610,10
39049008120,39049005620,1
39049007114,39049006943,54
39049007710,39049002510,3
39049006351,39049009323,1
39049007830,39049007534,8
39049002300,39041011540,2
39049009900,39049000110,14
39049006931,39049002770,2
39049009381,39049009350,13
39049001121,39049007721,40
39049007043,39049006352,10
39049000420,39049007113,6
39159050601,39049002300,2
39049009495,39049006384,17
39049008322,39097040500,1
39049001901,39041011423,11
39049001200,39049006386,1
39049000820,39049007710,4
39045033000,39049009373,7
39049007120,39041012400,7
39049006386,39049002780,2
39049008811,39049002730,4
39049003200,39049001000,10
39049008825,39049008350,1
39049001121,39049006924,92
39049010000,39049006944,1
39049005100,39049007922,2
39049006821,39049002760,1
39097041100,39097040500,5
39049003800,39049005200,1
39049000310,39049009390,6
39049009334,39049008163,1
39049004820,39049000420,1
39049006923,39049001820,1
39049004900,39049008321,2
